200 9875
3 115 6
3 118 5
3 119 4
3 124 3
3 125 1
3 126 6
3 127 7
3 128 5
3 129 4
3 130 2
3 137 6
3 138 9
3 140 2
3 143 5
3 146 1
3 147 7
3 148 9
3 149 10
3 152 8
3 154 1
3 158 1
3 159 1
3 160 1
3 162 10
3 167 10
3 168 5
3 169 2
3 173 7
3 176 10
3 178 1
3 181 2
3 182 10
3 185 3
3 188 6
3 189 1
3 191 8
3 194 10
3 197 6
3 199 6
4 9 5
4 11 9
4 15 2
4 16 2
4 19 8
4 20 4
4 22 6
4 25 8
4 26 8
4 27 3
4 30 3
4 32 7
4 36 3
4 40 4
4 41 9
4 46 4
4 48 4
4 50 9
4 52 3
4 53 10
4 55 4
4 61 3
4 62 7
4 66 4
4 67 7
4 72 6
4 73 6
4 76 9
4 79 2
4 81 5
4 82 7
4 83 7
4 87 6
4 88 7
4 91 8
4 93 7
4 94 10
4 95 2
4 96 4
4 97 9
4 101 8
4 102 7
4 103 2
4 106 7
4 107 9
4 109 8
4 110 6
4 111 6
4 112 1
4 116 3
4 119 10
4 123 6
4 125 9
4 127 2
4 130 10
4 140 4
4 141 6
4 144 2
4 145 4
4 147 2
4 148 5
4 154 1
4 156 8
4 159 8
4 160 2
4 162 6
4 169 10
4 171 3
4 173 10
4 179 6
4 180 10
4 181 10
4 185 3
4 186 3
4 189 5
4 190 8
4 191 2
4 193 7
4 194 5
4 195 8
4 197 10
4 198 2
5 8 3
5 10 5
5 11 1
5 12 10
5 13 10
5 14 7
5 16 9
5 17 10
5 18 1
5 21 5
5 25 8
5 26 10
5 27 6
5 28 8
5 30 5
5 34 7
5 36 6
5 37 2
5 39 9
5 41 6
5 42 1
5 44 2
5 45 3
5 47 1
5 49 9
5 50 8
5 51 3
5 52 6
5 54 3
5 55 5
5 57 9
5 58 7
5 59 5
5 60 3
5 64 4
5 67 6
5 70 7
5 74 5
5 76 2
5 77 9
5 78 6
5 80 8
5 82 4
5 83 3
5 85 7
5 86 4
5 89 9
5 92 3
5 94 6
5 100 9
5 101 10
5 102 4
5 103 8
5 104 10
5 105 3
5 106 4
5 107 7
5 109 8
5 110 6
5 112 10
5 114 7
5 115 8
5 121 3
5 122 3
5 123 4
5 130 7
5 132 2
5 134 8
5 135 10
5 137 3
5 146 10
5 149 7
5 150 6
5 152 1
5 153 10
5 154 5
5 157 1
5 158 1
5 160 3
5 162 4
5 163 4
5 164 2
5 165 7
5 169 7
5 170 1
5 171 5
5 174 7
5 176 7
5 177 5
5 178 5
5 180 4
5 181 3
5 182 6
5 184 3
5 186 7
5 187 7
5 189 5
5 190 6
5 191 10
5 192 5
5 193 2
5 194 8
5 195 10
5 197 2
5 198 8
6 10 8
6 12 6
6 13 8
6 19 2
6 20 9
6 21 5
6 22 2
6 27 4
6 29 10
6 32 3
6 33 2
6 34 5
6 35 7
6 36 7
6 38 2
6 41 6
6 45 8
6 46 6
6 47 3
6 51 7
6 53 6
6 56 2
6 63 4
6 64 7
6 65 3
6 66 7
6 67 8
6 68 1
6 70 5
6 71 5
6 72 5
6 74 6
6 79 4
6 83 5
6 86 9
6 87 8
6 88 3
6 89 4
6 90 10
6 92 10
6 95 3
6 96 9
6 97 5
6 98 3
6 100 3
6 101 4
6 102 1
6 103 5
6 104 8
6 108 4
6 109 6
6 111 4
6 116 9
6 118 3
6 119 8
6 122 6
6 125 1
6 126 2
6 135 9
6 136 7
6 137 8
6 138 5
6 139 1
6 141 3
6 142 5
6 143 2
6 144 6
6 146 5
6 150 2
6 151 6
6 153 9
6 154 6
6 155 9
6 159 3
6 160 7
6 161 4
6 163 1
6 164 1
6 165 8
6 167 5
6 169 1
6 171 3
6 173 5
6 176 6
6 177 5
6 178 5
6 183 3
6 184 7
6 188 7
6 191 7
6 193 6
6 195 4
6 196 7
6 198 7
6 199 5
7 8 2
7 9 4
7 10 9
7 12 4
7 14 3
7 15 4
7 20 2
7 21 2
7 24 3
7 26 3
7 27 10
7 28 1
7 29 4
7 34 9
7 35 6
7 36 7
7 37 4
7 38 10
7 40 2
7 41 6
7 44 9
7 46 2
7 47 6
7 48 1
7 50 4
7 51 9
7 53 9
7 55 5
7 60 1
7 61 2
7 64 10
7 65 5
7 67 8
7 72 1
7 73 6
7 76 4
7 78 7
7 82 2
7 84 9
7 85 8
7 86 3
7 87 8
7 88 10
7 93 7
7 95 7
7 96 9
7 99 1
7 100 9
7 101 5
7 105 10
7 107 9
7 108 2
7 113 6
7 117 7
7 118 4
7 120 10
7 122 10
7 124 10
7 125 10
7 127 7
7 129 3
7 132 2
7 134 2
7 138 9
7 141 1
7 142 6
7 144 3
7 145 3
7 150 1
7 154 7
7 156 2
7 157 8
7 159 1
7 160 4
7 162 6
7 163 8
7 164 6
7 166 9
7 168 1
7 169 8
7 171 8
7 173 4
7 174 5
7 177 7
7 178 2
7 179 1
7 188 10
7 189 10
7 190 7
7 192 10
7 194 1
7 198 7
7 199 4
8 14 7
8 17 1
8 19 10
8 23 10
8 25 8
8 27 10
8 28 9
8 29 6
8 30 6
8 31 4
8 33 2
8 37 10
8 40 1
8 41 1
8 44 10
8 46 10
8 53 1
8 54 6
8 59 6
8 61 5
8 63 6
8 65 2
8 68 2
8 69 7
8 70 7
8 71 4
8 72 6
8 73 6
8 75 6
8 80 7
8 81 4
8 83 6
8 84 6
8 85 5
8 86 2
8 87 1
8 88 8
8 89 9
8 91 7
8 93 10
8 94 3
8 96 8
8 98 7
8 100 6
8 101 3
8 102 6
8 106 3
8 107 8
8 108 10
8 109 5
8 112 7
8 115 10
8 119 8
8 120 9
8 122 2
8 124 10
8 127 9
8 130 8
8 132 1
8 134 8
8 137 10
8 140 8
8 141 6
8 142 5
8 143 2
8 144 1
8 147 1
8 149 9
8 152 9
8 153 8
8 157 1
8 159 1
8 166 2
8 167 2
8 174 4
8 178 1
8 180 6
8 182 10
8 183 6
8 184 2
8 185 2
8 187 9
8 192 3
8 193 8
8 194 5
8 195 8
8 198 10
8 199 5
9 11 4
9 12 9
9 18 6
9 19 10
9 21 6
9 23 3
9 24 1
9 25 10
9 27 6
9 28 4
9 31 4
9 32 9
9 34 9
9 39 5
9 40 10
9 42 6
9 43 9
9 44 3
9 45 4
9 46 2
9 50 10
9 53 8
9 57 6
9 58 4
9 60 10
9 62 1
9 65 5
9 68 3
9 69 8
9 71 2
9 74 3
9 80 7
9 82 8
9 85 7
9 86 1
9 91 5
9 93 5
9 95 10
9 98 5
9 101 7
9 102 10
9 103 6
9 104 2
9 105 8
9 106 2
9 107 7
9 112 10
9 117 3
9 119 1
9 120 1
9 121 9
9 122 10
9 123 8
9 124 2
9 127 6
9 129 5
9 132 4
9 133 7
9 134 9
9 135 8
9 139 2
9 140 1
9 142 3
9 144 7
9 145 7
9 146 9
9 149 1
9 151 5
9 154 2
9 155 1
9 158 6
9 159 9
9 161 2
9 163 5
9 167 4
9 168 10
9 170 10
9 171 9
9 173 5
9 176 2
9 178 4
9 179 10
9 180 2
9 183 9
9 187 4
9 188 3
9 189 10
9 192 5
9 194 2
9 195 4
10 11 5
10 13 7
10 16 6
10 21 7
10 22 5
10 26 3
10 27 2
10 28 3
10 29 2
10 34 10
10 35 8
10 36 3
10 39 2
10 41 1
10 44 1
10 45 3
10 46 8
10 47 6
10 50 8
10 52 2
10 53 4
10 54 8
10 56 8
10 58 5
10 61 2
10 64 5
10 65 6
10 66 5
10 68 4
10 69 4
10 70 3
10 75 5
10 76 8
10 81 3
10 82 8
10 83 4
10 84 7
10 86 4
10 88 3
10 95 2
10 96 4
10 97 5
10 101 9
10 103 10
10 104 4
10 108 2
10 112 9
10 114 4
10 116 1
10 119 4
10 121 4
10 122 7
10 124 10
10 128 3
10 130 4
10 131 6
10 133 6
10 134 10
10 136 1
10 139 9
10 140 9
10 142 2
10 143 8
10 144 2
10 147 3
10 148 5
10 149 8
10 150 9
10 152 8
10 155 10
10 159 10
10 160 3
10 162 8
10 164 3
10 168 6
10 169 3
10 174 9
10 176 10
10 178 1
10 180 9
10 184 7
10 185 4
10 186 7
10 188 1
10 190 7
10 192 2
10 197 10
10 198 3
10 199 3
11 12 6
11 15 2
11 16 3
11 17 9
11 18 5
11 21 4
11 27 3
11 28 6
11 30 2
11 31 6
11 32 3
11 33 1
11 34 6
11 38 8
11 40 5
11 41 6
11 44 8
11 45 6
11 46 10
11 50 7
11 52 4
11 57 10
11 58 7
11 59 3
11 60 10
11 62 10
11 64 3
11 66 7
11 71 8
11 72 2
11 74 7
11 77 2
11 79 3
11 80 5
11 82 7
11 83 4
11 85 3
11 88 2
11 92 3
11 93 6
11 97 2
11 98 5
11 99 5
11 100 3
11 101 7
11 102 1
11 103 10
11 104 3
11 105 9
11 107 2
11 108 2
11 109 6
11 110 7
11 112 4
11 113 10
11 114 9
11 115 4
11 116 9
11 121 9
11 122 2
11 123 6
11 124 5
11 125 9
11 126 10
11 127 9
11 128 3
11 129 2
11 130 1
11 131 1
11 132 6
11 135 8
11 136 2
11 137 7
11 139 1
11 142 6
11 143 7
11 147 6
11 148 1
11 150 9
11 151 7
11 154 7
11 156 1
11 158 7
11 159 3
11 161 6
11 162 7
11 169 7
11 171 2
11 172 2
11 176 8
11 177 2
11 179 9
11 183 8
11 185 9
11 186 6
11 192 4
11 196 3
11 199 2
12 14 5
12 17 6
12 20 5
12 21 2
12 22 3
12 27 5
12 28 4
12 32 9
12 33 1
12 34 7
12 35 1
12 37 8
12 39 1
12 40 7
12 41 2
12 42 5
12 43 7
12 44 1
12 45 8
12 47 7
12 48 4
12 50 1
12 54 8
12 56 6
12 57 5
12 58 4
12 61 2
12 62 4
12 63 3
12 65 8
12 66 5
12 68 10
12 70 3
12 72 7
12 75 2
12 76 5
12 78 10
12 79 2
12 80 4
12 81 4
12 88 7
12 93 5
12 95 4
12 96 3
12 97 10
12 98 2
12 99 4
12 102 10
12 103 6
12 104 6
12 105 1
12 111 10
12 112 9
12 113 7
12 114 4
12 115 9
12 116 4
12 117 7
12 118 1
12 122 7
12 124 1
12 126 10
12 127 7
12 128 2
12 130 4
12 131 3
12 133 8
12 134 8
12 138 7
12 139 10
12 142 8
12 144 3
12 148 2
12 151 2
12 153 4
12 154 9
12 156 2
12 159 1
12 162 6
12 165 1
12 166 4
12 167 3
12 168 9
12 169 4
12 170 3
12 171 7
12 173 8
12 175 3
12 176 10
12 180 8
12 186 4
12 188 8
12 193 4
12 195 5
12 196 3
12 197 10
13 14 9
13 16 9
13 18 1
13 20 3
13 21 5
13 25 6
13 27 4
13 28 4
13 30 10
13 31 7
13 32 10
13 33 1
13 35 4
13 38 6
13 39 8
13 41 6
13 42 4
13 44 1
13 45 3
13 47 4
13 48 3
13 50 2
13 52 7
13 54 8
13 56 4
13 58 6
13 59 6
13 61 3
13 62 5
13 63 9
13 65 2
13 68 8
13 69 9
13 70 10
13 71 3
13 73 8
13 77 10
13 78 4
13 79 6
13 80 4
13 82 3
13 83 1
13 85 6
13 88 2
13 90 1
13 92 1
13 94 1
13 97 7
13 98 9
13 101 10
13 102 6
13 105 6
13 107 3
13 108 10
13 109 2
13 110 8
13 118 10
13 122 3
13 123 1
13 126 4
13 127 2
13 128 1
13 134 5
13 137 1
13 142 2
13 143 1
13 144 2
13 145 8
13 146 4
13 151 4
13 153 2
13 156 8
13 157 8
13 159 5
13 162 4
13 166 1
13 170 8
13 171 2
13 172 2
13 173 9
13 175 7
13 178 9
13 181 1
13 186 1
13 187 2
13 189 9
13 192 4
13 194 5
13 195 10
13 198 6
13 199 6
14 15 10
14 16 3
14 18 6
14 19 5
14 20 10
14 23 1
14 25 9
14 27 4
14 28 10
14 29 2
14 30 10
14 36 7
14 37 9
14 38 4
14 40 9
14 41 1
14 42 3
14 45 4
14 49 7
14 50 5
14 51 9
14 53 4
14 55 9
14 56 10
14 58 7
14 60 7
14 62 2
14 64 9
14 67 6
14 68 7
14 69 2
14 70 9
14 71 3
14 75 5
14 79 4
14 81 9
14 82 5
14 83 1
14 86 6
14 91 3
14 93 6
14 94 10
14 95 1
14 97 9
14 99 4
14 101 3
14 102 4
14 103 5
14 107 10
14 108 3
14 109 6
14 110 1
14 113 6
14 114 6
14 115 9
14 116 8
14 119 8
14 120 5
14 121 3
14 122 3
14 123 10
14 127 10
14 129 5
14 130 7
14 131 3
14 132 9
14 135 9
14 137 10
14 138 5
14 139 6
14 141 7
14 142 6
14 144 2
14 145 2
14 148 7
14 150 7
14 154 9
14 156 7
14 157 6
14 159 3
14 160 1
14 163 10
14 164 9
14 165 10
14 166 9
14 169 6
14 170 6
14 172 5
14 173 1
14 174 5
14 175 5
14 177 10
14 179 6
14 180 2
14 181 10
14 183 4
14 184 4
14 185 6
14 186 1
14 194 7
14 196 9
14 199 4
15 16 8
15 17 9
15 18 3
15 21 4
15 27 10
15 29 3
15 32 10
15 34 5
15 37 7
15 40 6
15 45 3
15 50 8
15 53 9
15 54 2
15 55 10
15 56 5
15 57 4
15 58 2
15 60 10
15 62 8
15 63 3
15 67 1
15 68 10
15 75 7
15 77 4
15 78 9
15 79 6
15 80 2
15 81 10
15 86 7
15 91 9
15 93 2
15 94 8
15 96 3
15 100 2
15 103 6
15 107 7
15 110 10
15 112 6
15 114 9
15 116 8
15 120 6
15 121 6
15 122 6
15 123 9
15 124 4
15 125 7
15 126 3
15 127 5
15 131 10
15 132 5
15 134 10
15 135 1
15 139 2
15 140 9
15 142 9
15 143 8
15 145 6
15 146 7
15 147 3
15 151 4
15 154 7
15 155 9
15 157 1
15 159 8
15 160 8
15 161 9
15 162 7
15 166 2
15 167 3
15 168 6
15 169 4
15 172 8
15 173 2
15 174 9
15 175 8
15 178 1
15 179 2
15 180 1
15 181 5
15 182 8
15 184 10
15 185 9
15 186 4
15 188 5
15 190 4
15 192 1
15 193 1
15 194 4
15 195 9
15 196 2
15 197 3
15 198 2
16 18 8
16 19 9
16 26 8
16 29 9
16 31 3
16 32 8
16 40 5
16 42 5
16 46 2
16 47 5
16 49 2
16 53 8
16 56 8
16 57 3
16 58 10
16 59 4
16 60 1
16 61 2
16 66 2
16 67 1
16 68 5
16 74 4
16 75 8
16 77 7
16 78 6
16 79 4
16 80 10
16 82 3
16 83 4
16 84 3
16 87 5
16 89 10
16 90 10
16 94 6
16 96 10
16 97 1
16 98 10
16 100 3
16 102 2
16 104 10
16 106 4
16 107 7
16 109 3
16 110 5
16 117 9
16 118 7
16 120 6
16 123 8
16 124 6
16 127 6
16 128 3
16 131 6
16 135 1
16 136 3
16 137 3
16 139 4
16 142 6
16 143 9
16 147 5
16 148 8
16 149 5
16 155 3
16 156 1
16 157 4
16 160 3
16 164 7
16 165 3
16 167 1
16 170 2
16 171 1
16 172 5
16 173 9
16 174 7
16 177 5
16 178 4
16 182 2
16 185 9
16 186 4
16 187 4
16 191 4
16 194 8
16 195 1
17 24 1
17 25 9
17 26 6
17 27 8
17 30 7
17 32 8
17 41 10
17 42 6
17 43 3
17 44 9
17 47 10
17 49 4
17 50 6
17 51 10
17 53 9
17 55 7
17 56 9
17 57 5
17 59 5
17 63 6
17 67 9
17 68 2
17 69 5
17 71 5
17 72 10
17 73 2
17 76 9
17 77 10
17 80 7
17 82 7
17 84 6
17 85 3
17 87 10
17 89 8
17 91 6
17 94 9
17 96 1
17 97 4
17 98 6
17 99 7
17 100 9
17 101 9
17 103 7
17 106 4
17 108 1
17 109 7
17 110 10
17 112 4
17 114 8
17 115 9
17 118 7
17 121 1
17 123 7
17 124 6
17 127 5
17 128 6
17 130 4
17 133 8
17 134 7
17 136 4
17 138 4
17 140 8
17 144 4
17 146 3
17 147 4
17 149 1
17 150 3
17 153 7
17 156 7
17 158 9
17 160 7
17 162 9
17 163 3
17 164 2
17 165 10
17 166 8
17 167 7
17 169 9
17 171 8
17 172 7
17 173 3
17 174 6
17 176 1
17 177 7
17 182 1
17 183 9
17 186 2
17 187 8
17 188 1
17 190 8
17 191 3
17 192 10
17 193 5
17 194 1
17 195 9
17 197 7
17 199 10
18 20 5
18 23 8
18 24 2
18 25 9
18 28 3
18 30 8
18 31 6
18 33 6
18 34 7
18 39 6
18 41 9
18 43 4
18 44 6
18 48 9
18 49 10
18 50 10
18 51 4
18 55 10
18 57 3
18 58 3
18 59 10
18 60 2
18 61 3
18 69 8
18 72 3
18 74 10
18 75 8
18 77 2
18 81 2
18 83 4
18 87 8
18 88 6
18 89 4
18 91 4
18 92 1
18 94 3
18 95 2
18 96 10
18 98 4
18 100 2
18 101 2
18 102 8
18 104 8
18 105 5
18 107 7
18 108 3
18 111 8
18 113 6
18 116 7
18 117 2
18 118 7
18 119 10
18 122 9
18 125 7
18 127 7
18 128 3
18 131 6
18 134 3
18 135 6
18 136 4
18 139 3
18 141 6
18 143 3
18 144 3
18 147 5
18 148 5
18 153 7
18 156 4
18 157 6
18 159 6
18 162 2
18 165 6
18 168 5
18 169 3
18 173 8
18 177 1
18 180 7
18 181 6
18 182 7
18 185 6
18 191 2
18 193 4
18 194 7
19 21 2
19 22 3
19 23 3
19 24 1
19 27 6
19 30 8
19 34 1
19 35 8
19 37 10
19 39 4
19 40 2
19 41 3
19 44 1
19 46 4
19 48 9
19 54 6
19 57 10
19 60 4
19 63 6
19 65 3
19 66 10
19 79 5
19 80 1
19 82 7
19 83 8
19 85 4
19 86 6
19 88 1
19 90 8
19 91 3
19 93 7
19 94 3
19 95 3
19 96 5
19 100 6
19 102 4
19 104 9
19 105 4
19 106 3
19 107 10
19 109 5
19 111 9
19 112 7
19 113 8
19 114 2
19 115 4
19 116 9
19 122 5
19 124 3
19 130 3
19 133 2
19 135 8
19 138 9
19 140 6
19 141 4
19 143 1
19 146 5
19 149 7
19 150 9
19 154 2
19 155 8
19 163 6
19 164 8
19 165 7
19 166 8
19 167 10
19 171 9
19 172 5
19 173 2
19 175 9
19 176 5
19 184 1
19 186 10
19 188 4
19 189 1
19 191 8
19 192 2
19 194 9
19 196 8
19 197 5
20 22 7
20 27 6
20 31 8
20 32 8
20 36 6
20 39 10
20 40 3
20 43 2
20 44 9
20 46 1
20 47 4
20 53 1
20 55 5
20 56 4
20 57 6
20 59 9
20 60 10
20 61 9
20 63 9
20 66 6
20 67 3
20 69 7
20 72 4
20 73 9
20 74 6
20 75 8
20 76 8
20 77 9
20 79 6
20 81 8
20 84 6
20 85 9
20 86 9
20 88 10
20 92 10
20 94 1
20 96 8
20 97 5
20 98 5
20 100 2
20 102 8
20 108 2
20 110 6
20 111 4
20 114 1
20 115 4
20 117 7
20 123 10
20 125 2
20 126 8
20 131 4
20 132 4
20 133 4
20 134 8
20 135 8
20 136 3
20 137 2
20 138 1
20 140 5
20 141 8
20 142 8
20 143 6
20 145 6
20 150 9
20 152 6
20 154 4
20 158 6
20 161 3
20 163 9
20 164 8
20 167 6
20 168 4
20 169 6
20 171 7
20 172 3
20 173 5
20 175 6
20 176 7
20 179 4
20 180 4
20 181 6
20 182 7
20 184 7
20 185 5
20 187 9
20 189 2
20 191 5
20 192 8
20 193 9
20 197 6
21 22 3
21 23 1
21 24 7
21 27 7
21 32 9
21 34 1
21 36 1
21 37 6
21 39 2
21 40 4
21 41 5
21 42 4
21 45 4
21 46 3
21 47 1
21 48 6
21 50 9
21 53 9
21 54 1
21 55 6
21 62 5
21 63 2
21 65 1
21 68 5
21 73 5
21 74 4
21 75 2
21 76 3
21 78 8
21 80 1
21 81 7
21 85 7
21 86 1
21 89 9
21 90 1
21 91 3
21 93 5
21 95 5
21 96 4
21 97 5
21 100 8
21 102 8
21 103 6
21 105 3
21 106 5
21 107 6
21 113 7
21 115 2
21 116 8
21 117 6
21 118 2
21 122 2
21 124 1
21 125 1
21 126 9
21 128 6
21 129 4
21 130 10
21 131 8
21 132 3
21 133 8
21 142 4
21 143 9
21 146 5
21 147 2
21 150 5
21 151 1
21 152 8
21 153 5
21 154 3
21 155 10
21 158 3
21 159 5
21 163 3
21 164 4
21 165 5
21 168 10
21 170 2
21 172 4
21 175 10
21 176 4
21 177 2
21 178 4
21 179 7
21 192 6
21 193 1
21 195 8
21 196 3
21 197 8
22 24 2
22 25 1
22 28 4
22 30 10
22 31 4
22 34 5
22 36 7
22 37 5
22 39 7
22 43 8
22 44 1
22 47 1
22 48 10
22 49 7
22 51 10
22 52 10
22 59 2
22 60 9
22 62 3
22 66 2
22 69 1
22 70 5
22 72 10
22 74 9
22 77 10
22 79 7
22 82 5
22 84 4
22 85 2
22 87 4
22 89 3
22 91 4
22 92 1
22 94 2
22 95 2
22 96 4
22 98 9
22 100 2
22 101 9
22 102 7
22 104 3
22 105 4
22 106 3
22 107 4
22 108 8
22 109 3
22 110 1
22 112 10
22 114 10
22 115 8
22 121 5
22 124 5
22 126 3
22 128 10
22 130 4
22 131 6
22 132 1
22 135 2
22 136 10
22 137 1
22 140 1
22 143 5
22 145 6
22 147 1
22 150 1
22 151 10
22 153 6
22 154 8
22 156 1
22 160 9
22 161 5
22 162 6
22 163 1
22 164 1
22 165 2
22 167 1
22 168 5
22 170 4
22 173 10
22 174 10
22 175 4
22 180 6
22 181 1
22 182 4
22 183 2
22 186 3
22 187 4
22 189 4
22 190 6
22 191 10
22 194 8
22 195 7
22 196 2
22 198 6
23 24 10
23 27 8
23 28 3
23 31 9
23 32 6
23 35 4
23 42 1
23 43 4
23 46 1
23 47 7
23 48 3
23 49 5
23 50 2
23 53 2
23 54 4
23 55 6
23 58 5
23 59 7
23 60 4
23 61 3
23 62 1
23 63 4
23 64 9
23 65 6
23 67 4
23 68 7
23 70 6
23 71 8
23 72 3
23 73 5
23 74 6
23 79 6
23 82 6
23 84 9
23 85 7
23 88 10
23 90 8
23 91 3
23 92 9
23 94 8
23 95 6
23 96 10
23 99 5
23 100 3
23 101 4
23 102 1
23 103 8
23 106 3
23 108 8
23 111 6
23 113 10
23 114 10
23 115 4
23 119 9
23 121 4
23 123 8
23 125 5
23 126 7
23 130 7
23 132 5
23 133 1
23 135 8
23 138 4
23 140 5
23 143 4
23 144 5
23 146 5
23 147 8
23 148 8
23 149 10
23 151 3
23 152 4
23 154 4
23 156 7
23 157 7
23 158 10
23 159 1
23 164 9
23 168 5
23 169 5
23 174 1
23 175 7
23 177 6
23 178 4
23 180 7
23 181 3
23 182 10
23 184 4
23 185 2
23 186 3
23 188 3
23 192 5
23 193 4
23 194 2
23 195 9
23 196 10
23 197 10
23 199 3
24 25 4
24 26 9
24 29 9
24 33 4
24 35 4
24 38 9
24 40 7
24 42 3
24 44 10
24 46 9
24 47 7
24 48 9
24 54 3
24 55 2
24 57 7
24 59 1
24 60 7
24 62 2
24 64 5
24 67 4
24 68 7
24 71 10
24 72 2
24 73 6
24 74 2
24 77 5
24 80 6
24 82 5
24 84 10
24 86 10
24 87 2
24 89 4
24 90 9
24 93 9
24 94 2
24 95 9
24 96 3
24 97 3
24 99 2
24 100 2
24 101 10
24 103 3
24 104 7
24 106 9
24 110 2
24 113 9
24 115 10
24 116 2
24 122 5
24 123 3
24 124 8
24 126 9
24 129 2
24 133 10
24 134 8
24 135 10
24 136 3
24 137 1
24 139 6
24 141 2
24 142 5
24 147 9
24 153 7
24 156 10
24 157 2
24 159 9
24 161 5
24 164 6
24 167 10
24 169 1
24 170 8
24 171 8
24 173 3
24 175 10
24 176 4
24 178 4
24 179 3
24 182 2
24 183 9
24 184 8
24 185 6
24 186 3
24 188 3
24 189 3
24 190 3
24 193 6
24 194 5
24 196 1
24 198 4
25 27 1
25 28 7
25 30 10
25 32 3
25 34 1
25 35 10
25 36 6
25 38 8
25 39 2
25 43 1
25 44 7
25 45 7
25 47 3
25 48 2
25 51 1
25 52 10
25 57 8
25 59 1
