350 30580
1 159 6
1 160 6
1 161 8
1 162 9
1 163 4
1 164 3
1 166 7
1 169 5
1 170 2
1 171 4
1 174 8
1 180 6
1 181 1
1 182 3
1 183 9
1 186 7
1 189 2
1 192 6
1 195 8
1 196 8
1 197 1
1 200 2
1 202 1
1 205 3
1 209 7
1 212 5
1 213 10
1 214 4
1 216 10
1 219 3
1 224 10
1 227 1
1 230 4
1 231 1
1 233 5
1 236 6
1 238 6
1 239 4
1 241 6
1 242 8
1 244 2
1 245 5
1 247 10
1 250 5
1 251 7
1 253 5
1 255 5
1 259 8
1 261 7
1 262 2
1 264 7
1 266 1
1 268 2
1 270 10
1 272 5
1 273 7
1 274 1
1 275 8
1 276 3
1 279 7
1 280 4
1 281 5
1 285 1
1 286 1
1 287 5
1 288 9
1 289 1
1 290 10
1 292 5
1 296 10
1 298 9
1 301 4
1 302 7
1 303 9
1 304 5
1 306 10
1 308 6
1 309 10
1 311 3
1 312 2
1 314 9
1 316 5
1 320 10
1 322 8
1 323 9
1 326 9
1 331 2
1 332 6
1 334 9
1 335 6
1 336 9
1 337 1
1 338 1
1 340 7
1 341 10
1 344 1
2 4 8
2 9 1
2 10 10
2 11 8
2 14 5
2 15 1
2 20 1
2 21 3
2 22 9
2 23 3
2 24 9
2 25 5
2 26 3
2 33 1
2 34 7
2 36 1
2 39 6
2 42 2
2 43 5
2 44 10
2 45 7
2 48 8
2 50 6
2 54 9
2 55 6
2 56 4
2 58 8
2 63 10
2 64 7
2 65 3
2 69 9
2 72 7
2 74 6
2 77 1
2 78 4
2 81 1
2 84 8
2 85 8
2 87 1
2 90 9
2 93 5
2 95 6
2 100 7
2 102 7
2 106 2
2 107 3
2 110 3
2 111 2
2 113 8
2 116 5
2 117 9
2 118 4
2 121 1
2 123 8
2 127 8
2 131 2
2 132 9
2 137 1
2 139 2
2 141 6
2 143 10
2 144 10
2 146 10
2 152 1
2 153 8
2 157 4
2 158 1
2 163 5
2 164 9
2 167 6
2 170 1
2 172 1
2 173 2
2 174 5
2 178 1
2 179 1
2 182 3
2 184 9
2 185 10
2 186 10
2 187 8
2 188 8
2 192 8
2 193 2
2 194 4
2 197 7
2 198 5
2 200 4
2 201 6
2 202 10
2 203 2
2 207 6
2 210 8
2 214 9
2 216 9
2 218 1
2 221 3
2 231 3
2 232 3
2 235 1
2 236 4
2 238 4
2 239 6
2 245 10
2 247 3
2 250 9
2 251 8
2 253 2
2 260 7
2 262 9
2 264 2
2 270 8
2 271 6
2 272 4
2 276 2
2 277 2
2 280 7
2 281 8
2 282 6
2 284 7
2 285 9
2 286 4
2 288 9
2 289 4
2 293 8
2 295 2
2 296 10
2 297 9
2 298 7
2 299 8
2 301 10
2 302 9
2 303 5
2 306 2
2 310 1
2 311 6
2 312 3
2 313 4
2 315 10
2 319 2
2 321 7
2 322 5
2 324 7
2 326 4
2 327 7
2 329 1
2 330 8
2 332 8
2 334 2
2 335 2
2 336 10
2 337 8
2 339 1
2 340 7
2 342 3
2 343 1
2 344 3
2 345 5
2 349 7
3 6 6
3 9 7
3 13 6
3 15 5
3 16 3
3 17 2
3 19 1
3 21 5
3 22 10
3 24 8
3 25 3
3 28 2
3 31 6
3 33 6
3 39 3
3 40 4
3 41 7
3 42 10
3 43 2
3 44 6
3 45 6
3 46 2
3 48 6
3 49 3
3 51 4
3 53 3
3 54 8
3 60 8
3 61 6
3 62 9
3 69 10
3 71 8
3 73 6
3 74 7
3 76 7
3 85 3
3 88 8
3 89 6
3 91 8
3 92 3
3 93 7
3 96 5
3 97 8
3 99 7
3 101 2
3 102 5
3 103 7
3 104 8
3 108 8
3 109 5
3 110 9
3 113 2
3 115 2
3 116 4
3 117 4
3 119 1
3 120 9
3 121 9
3 123 7
3 125 10
3 126 9
3 128 9
3 129 10
3 130 3
3 131 9
3 132 4
3 133 8
3 134 10
3 136 6
3 137 8
3 142 6
3 144 1
3 145 6
3 151 7
3 152 10
3 153 3
3 154 4
3 159 9
3 161 9
3 164 2
3 165 5
3 166 1
3 167 1
3 168 9
3 170 1
3 173 8
3 177 6
3 178 7
3 179 6
3 183 9
3 185 3
3 188 9
3 195 6
3 196 10
3 197 7
3 198 7
3 199 1
3 200 4
3 202 3
3 203 8
3 204 8
3 206 6
3 211 4
3 215 3
3 218 8
3 219 4
3 220 1
3 221 8
3 222 7
3 224 6
3 227 6
3 228 6
3 229 7
3 230 3
3 232 4
3 233 5
3 234 4
3 235 7
3 236 8
3 240 1
3 241 6
3 243 3
3 248 8
3 250 4
3 251 1
3 254 9
3 257 6
3 258 2
3 267 6
3 268 7
3 269 1
3 270 3
3 271 5
3 273 10
3 274 2
3 275 1
3 276 4
3 278 3
3 282 7
3 283 7
3 285 8
3 286 10
3 287 7
3 291 1
3 292 1
3 293 6
3 295 6
3 296 9
3 297 1
3 299 6
3 301 3
3 303 8
3 305 8
3 308 7
3 309 9
3 310 7
3 315 8
3 316 3
3 320 4
3 323 9
3 325 2
3 327 4
3 328 10
3 330 3
3 331 10
3 332 6
3 333 7
3 334 6
3 336 3
3 338 10
3 339 2
3 344 6
3 345 5
3 348 10
4 5 10
4 6 8
4 7 10
4 8 1
4 13 4
4 14 1
4 15 5
4 16 7
4 17 1
4 19 7
4 20 7
4 23 8
4 25 9
4 26 10
4 27 6
4 29 5
4 30 1
4 32 2
4 34 6
4 39 5
4 40 4
4 43 2
4 44 2
4 46 7
4 51 7
4 52 1
4 55 2
4 57 3
4 61 8
4 63 4
4 64 9
4 65 10
4 66 6
4 67 5
4 72 1
4 74 3
4 75 3
4 78 2
4 79 5
4 80 1
4 84 5
4 86 10
4 87 1
4 92 9
4 96 8
4 97 9
4 99 1
4 101 10
4 103 3
4 104 5
4 106 2
4 108 8
4 111 1
4 113 10
4 117 8
4 120 2
4 121 1
4 123 9
4 124 3
4 129 9
4 133 9
4 135 6
4 136 1
4 138 9
4 139 5
4 141 3
4 142 4
4 143 2
4 145 7
4 147 7
4 148 9
4 150 8
4 152 4
4 153 9
4 156 8
4 157 7
4 158 2
4 167 9
4 168 6
4 169 6
4 171 6
4 173 9
4 177 1
4 178 10
4 184 7
4 187 1
4 189 7
4 193 2
4 195 2
4 197 6
4 198 6
4 199 4
4 200 3
4 201 4
4 203 9
4 207 6
4 210 9
4 211 2
4 214 9
4 216 4
4 223 6
4 224 7
4 229 3
4 231 10
4 233 10
4 235 6
4 238 9
4 239 3
4 240 8
4 241 8
4 242 8
4 243 8
4 245 3
4 250 4
4 251 8
4 253 7
4 254 3
4 255 1
4 256 6
4 257 1
4 258 10
4 259 4
4 261 1
4 263 3
4 264 6
4 266 4
4 268 10
4 270 7
4 271 9
4 272 6
4 276 4
4 277 5
4 278 4
4 279 4
4 282 5
4 285 5
4 289 6
4 290 1
4 292 5
4 294 5
4 297 3
4 300 10
4 302 2
4 304 8
4 307 2
4 310 8
4 311 5
4 312 8
4 313 5
4 314 1
4 317 6
4 319 9
4 322 6
4 323 8
4 327 1
4 329 9
4 336 9
4 337 4
4 344 4
4 348 6
5 6 3
5 8 8
5 9 5
5 10 4
5 11 2
5 13 7
5 18 1
5 19 8
5 20 9
5 21 2
5 24 1
5 25 3
5 27 7
5 28 7
5 34 2
5 35 9
5 37 7
5 39 10
5 40 10
5 41 4
5 43 2
5 44 1
5 47 10
5 48 3
5 50 5
5 55 3
5 56 2
5 58 7
5 59 7
5 60 6
5 61 2
5 62 8
5 66 10
5 69 5
5 73 1
5 74 6
5 76 4
5 78 5
5 81 2
5 84 3
5 85 7
5 87 8
5 90 6
5 96 8
5 98 1
5 101 3
5 102 3
5 107 3
5 109 8
5 111 10
5 114 10
5 117 10
5 118 9
5 119 8
5 120 2
5 121 5
5 122 6
5 123 10
5 128 10
5 133 3
5 135 3
5 136 1
5 137 6
5 138 7
5 139 1
5 140 4
5 143 10
5 145 2
5 148 6
5 149 3
5 150 8
5 151 9
5 155 9
5 156 5
5 158 2
5 160 7
5 161 3
5 162 7
5 165 5
5 167 7
5 170 1
5 171 3
5 174 3
5 175 9
5 177 4
5 179 8
5 183 4
5 184 2
5 186 1
5 187 7
5 189 5
5 192 8
5 194 10
5 195 10
5 196 6
5 199 1
5 203 8
5 204 8
5 205 8
5 208 3
5 210 6
5 211 5
5 216 5
5 218 4
5 221 9
5 226 1
5 227 10
5 231 3
5 232 4
5 233 9
5 234 9
5 239 1
5 240 7
5 241 6
5 244 10
5 246 10
5 249 2
5 250 8
5 251 8
5 252 6
5 255 7
5 257 10
5 258 3
5 259 6
5 261 7
5 263 7
5 266 5
5 269 1
5 270 10
5 271 6
5 273 3
5 274 5
5 275 1
5 280 4
5 281 7
5 286 2
5 287 2
5 288 1
5 289 8
5 291 9
5 293 2
5 300 6
5 301 10
5 302 4
5 306 6
5 308 3
5 309 6
5 313 5
5 317 8
5 319 1
5 321 4
5 324 4
5 326 10
5 327 1
5 329 8
5 333 5
5 335 1
5 336 2
5 338 4
5 339 7
5 341 4
5 344 5
5 345 4
5 347 8
5 348 2
5 349 7
6 9 4
6 10 5
6 11 1
6 12 6
6 14 10
6 17 4
6 21 8
6 22 2
6 24 3
6 26 10
6 30 10
6 31 4
6 36 10
6 38 9
6 40 3
6 42 1
6 46 5
6 47 7
6 48 3
6 50 4
6 52 1
6 54 5
6 59 1
6 60 6
6 61 5
6 62 5
6 65 7
6 66 5
6 67 2
6 68 2
6 71 9
6 77 6
6 78 6
6 80 2
6 81 6
6 82 5
6 83 6
6 84 5
6 88 10
6 90 3
6 91 7
6 94 7
6 95 8
6 96 8
6 100 3
6 102 4
6 107 6
6 108 4
6 109 10
6 110 1
6 112 3
6 114 1
6 116 5
6 121 5
6 122 8
6 124 10
6 127 7
6 129 9
6 130 4
6 132 9
6 133 2
6 135 4
6 138 8
6 142 10
6 143 5
6 147 5
6 148 1
6 149 8
6 150 8
6 151 8
6 152 3
6 153 8
6 154 7
6 155 6
6 157 7
6 158 9
6 159 2
6 160 9
6 162 1
6 163 1
6 164 10
6 165 1
6 166 1
6 171 3
6 172 3
6 173 2
6 174 8
6 175 6
6 176 6
6 177 4
6 178 8
6 179 1
6 180 1
6 181 3
6 182 7
6 185 6
6 186 1
6 187 5
6 189 6
6 192 7
6 193 3
6 197 4
6 198 7
6 200 10
6 201 6
6 204 4
6 206 8
6 208 6
6 209 3
6 211 10
6 212 3
6 219 4
6 221 4
6 222 1
6 226 10
6 227 3
6 229 10
6 233 5
6 235 6
6 236 7
6 242 2
6 246 1
6 249 2
6 251 2
6 254 7
6 257 1
6 258 7
6 259 5
6 264 8
6 265 8
6 269 9
6 270 8
6 271 4
6 272 2
6 274 6
6 276 6
6 277 10
6 278 4
6 279 10
6 280 6
6 281 10
6 282 2
6 284 3
6 285 9
6 287 2
6 291 4
6 293 1
6 294 3
6 295 7
6 298 8
6 299 3
6 300 10
6 302 10
6 303 10
6 305 5
6 307 6
6 309 4
6 312 10
6 313 2
6 315 1
6 316 8
6 317 5
6 318 10
6 325 1
6 330 4
6 332 9
6 333 7
6 334 7
6 335 8
6 336 9
6 339 9
6 340 8
6 341 4
6 342 4
6 348 5
6 349 5
7 8 6
7 9 1
7 10 5
7 11 2
7 12 5
7 13 5
7 17 9
7 19 4
7 21 7
7 22 9
7 23 2
7 25 6
7 26 7
7 28 1
7 29 6
7 33 8
7 34 1
7 37 1
7 39 1
7 43 5
7 46 2
7 48 3
7 49 5
7 51 10
7 54 9
7 57 3
7 60 3
7 61 9
7 62 8
7 63 3
7 64 1
7 65 6
7 66 8
7 68 1
7 70 2
7 71 5
7 75 6
7 81 6
7 83 7
7 88 5
7 90 4
7 91 3
7 92 8
7 95 4
7 97 2
7 99 1
7 101 4
7 102 1
7 106 5
7 108 4
7 109 10
7 111 3
7 112 4
7 113 6
7 114 10
7 116 10
7 119 1
7 120 9
7 122 9
7 123 9
7 125 10
7 126 3
7 128 1
7 129 1
7 131 6
7 133 4
7 135 7
7 137 10
7 139 10
7 140 2
7 142 4
7 143 8
7 144 1
7 146 2
7 149 8
7 150 9
7 151 8
7 152 6
7 154 2
7 158 2
7 159 2
7 160 8
7 161 5
7 163 4
7 164 10
7 166 8
7 169 3
7 171 6
7 173 2
7 175 2
7 178 10
7 179 1
7 182 8
7 183 2
7 186 5
7 188 2
7 189 8
7 190 5
7 191 9
7 199 8
7 203 8
7 204 5
7 207 7
7 208 1
7 209 3
7 215 6
7 218 9
7 223 9
7 224 5
7 225 3
7 226 6
7 227 7
7 232 4
7 234 9
7 237 9
7 238 6
7 240 3
7 243 5
7 247 8
7 251 9
7 252 7
7 253 1
7 254 9
7 256 1
7 259 4
7 262 5
7 267 7
7 268 1
7 270 1
7 273 6
7 275 2
7 276 7
7 279 6
7 280 4
7 281 1
7 282 4
7 284 3
7 285 4
7 286 6
7 289 3
7 291 9
7 293 5
7 294 6
7 295 10
7 296 4
7 302 3
7 303 2
7 304 4
7 306 1
7 307 5
7 308 6
7 311 5
7 315 7
7 316 4
7 317 4
7 319 8
7 321 10
7 322 6
7 324 5
7 326 5
7 328 3
7 330 7
7 333 3
7 334 4
7 335 2
7 336 2
7 337 6
7 341 2
7 345 3
7 347 5
7 348 7
7 349 1
8 11 4
8 16 4
8 18 3
8 19 4
8 20 6
8 22 2
8 24 1
8 26 10
8 27 4
8 28 6
8 32 9
8 33 10
8 34 8
8 35 1
8 38 1
8 39 5
8 40 6
8 41 2
8 44 4
8 45 1
8 46 8
8 47 9
8 48 5
8 52 8
8 54 7
8 55 8
8 56 2
8 57 1
8 60 4
8 62 2
8 63 5
8 64 2
8 66 5
8 67 1
8 69 7
8 70 3
8 73 2
8 75 7
8 79 6
8 81 3
8 82 1
8 84 8
8 85 1
8 88 5
8 89 8
8 90 2
8 91 4
8 94 1
8 95 6
8 97 1
8 98 8
8 99 6
8 100 10
8 102 9
8 104 10
8 105 8
8 106 7
8 108 8
8 109 2
8 110 2
8 111 5
8 119 6
8 121 10
8 124 10
8 125 8
8 126 9
8 127 1
8 130 4
8 136 4
8 138 3
8 141 10
8 143 1
8 146 9
8 149 8
8 154 1
8 159 6
8 162 9
8 163 9
8 164 6
8 165 9
8 166 6
8 167 5
8 169 8
8 171 1
8 172 5
8 176 10
8 177 4
8 184 4
8 186 1
8 187 1
8 188 6
8 189 8
8 190 6
8 195 2
8 200 4
8 202 8
8 203 3
8 205 1
8 209 4
8 212 4
8 216 10
8 219 5
8 221 5
8 223 8
8 225 7
8 229 7
8 230 1
8 231 5
8 232 7
8 233 7
8 234 4
8 235 7
8 236 10
8 240 6
8 241 2
8 243 7
8 244 4
8 248 4
8 249 5
8 251 5
8 252 7
8 254 1
8 255 8
8 256 3
8 260 7
8 263 1
8 264 10
8 266 4
8 268 5
8 269 6
8 270 3
8 271 6
8 275 2
8 276 2
8 277 3
8 278 3
8 281 9
8 282 1
8 283 6
8 284 7
8 287 5
8 288 3
8 289 10
8 290 3
8 291 1
8 293 8
8 294 10
8 295 5
8 297 8
8 299 3
8 301 3
8 302 8
8 303 1
8 304 4
8 305 7
8 306 10
8 307 10
8 310 1
8 311 6
8 318 7
8 321 4
8 323 4
8 324 6
8 332 4
8 334 9
8 338 3
8 339 1
8 341 8
8 345 2
8 348 4
8 349 2
9 10 8
9 11 3
9 12 4
9 13 2
9 18 3
9 19 3
9 20 6
9 26 9
9 27 10
9 29 2
9 30 4
9 31 7
9 32 1
9 34 4
9 35 4
9 36 8
9 39 10
9 41 1
9 42 1
9 46 5
9 48 8
9 49 8
9 50 10
9 52 1
9 54 10
9 56 8
9 58 6
9 59 4
9 61 9
9 62 9
9 69 3
9 70 7
9 72 6
9 75 5
9 76 9
9 79 8
9 80 9
9 83 3
9 87 10
9 88 6
9 89 3
9 91 7
9 94 2
9 95 4
9 99 3
9 100 9
9 101 9
9 107 3
9 108 7
9 109 9
9 112 8
9 116 10
9 117 3
9 119 7
9 122 9
9 123 6
9 124 9
9 125 8
9 126 5
9 129 1
9 130 7
9 134 5
9 137 1
9 138 8
9 139 1
9 143 1
9 146 1
9 147 4
9 158 2
9 159 2
9 160 4
9 161 8
9 164 3
9 166 5
9 175 6
9 176 7
9 177 3
9 178 5
9 181 1
9 183 6
9 184 6
9 185 6
9 187 3
9 189 3
9 190 3
9 191 4
9 193 10
9 197 7
9 201 10
9 202 10
9 203 9
9 205 10
9 206 1
9 207 10
9 210 1
9 211 6
9 214 10
9 216 6
9 218 7
9 219 10
9 221 6
9 223 2
9 225 4
9 228 8
9 230 5
9 231 10
9 232 9
9 233 10
9 234 7
9 235 9
9 237 8
9 240 1
9 242 8
9 243 6
9 244 8
9 246 10
9 248 5
9 249 2
9 252 6
9 255 1
9 257 3
9 258 1
9 261 9
9 262 7
9 264 5
9 267 1
9 268 3
9 270 5
9 272 9
9 274 10
9 278 2
9 280 6
9 281 7
9 283 1
9 284 6
9 287 5
9 290 10
9 292 8
9 294 10
9 296 3
9 297 9
9 298 10
9 299 1
9 300 8
9 301 9
9 303 2
9 305 3
9 306 7
9 307 2
9 308 5
9 310 7
9 311 5
9 316 4
9 317 2
9 320 10
9 321 9
9 322 9
9 324 3
9 325 8
9 326 1
9 327 9
9 328 2
9 329 10
9 331 3
9 333 8
9 335 10
9 338 1
9 339 8
9 340 8
9 343 2
9 345 1
9 346 9
9 348 8
9 349 4
10 15 7
10 17 5
10 19 4
10 20 2
10 24 7
10 25 3
10 26 8
10 27 1
10 31 2
10 33 6
10 34 10
10 35 3
10 36 8
10 37 10
10 45 7
10 48 4
10 50 3
10 51 2
10 53 9
10 57 1
10 59 8
10 63 4
10 64 4
10 65 10
10 67 2
10 68 1
10 70 4
10 71 6
10 72 5
10 74 9
10 76 2
10 77 7
10 78 3
10 80 9
10 81 5
10 83 7
10 84 2
10 87 1
10 89 3
10 92 2
10 93 7
10 94 3
10 95 5
10 98 1
10 101 2
10 103 7
10 104 3
10 107 6
10 110 2
10 111 1
10 112 2
10 115 7
10 117 9
10 119 5
10 120 9
10 123 3
10 124 7
10 129 4
10 132 10
10 133 2
10 135 7
10 138 4
10 141 8
10 144 4
10 145 1
10 149 3
10 153 3
10 156 5
10 157 9
10 158 7
10 161 3
10 167 1
10 169 6
10 170 8
10 177 1
10 178 7
10 179 2
10 180 4
10 183 4
10 186 2
10 190 10
10 191 8
10 193 7
10 195 8
10 196 5
10 197 2
10 200 10
10 202 10
10 204 9
10 210 7
10 213 10
10 216 7
10 219 6
10 221 5
10 222 4
10 235 2
10 236 8
10 238 4
10 239 8
10 241 2
10 242 8
10 244 4
10 246 8
10 247 9
10 249 8
10 250 8
10 251 6
10 252 7
10 256 5
10 258 10
10 260 1
10 261 8
10 262 6
10 263 9
10 265 2
10 267 5
10 268 9
10 269 6
10 270 10
10 271 3
10 272 7
10 278 8
10 280 6
10 286 3
10 289 8
10 291 6
10 294 3
10 296 4
10 297 6
10 299 4
10 302 6
10 305 6
10 306 4
10 310 1
10 311 10
10 319 3
10 320 10
10 321 2
10 322 1
10 323 6
10 327 9
10 328 5
10 329 5
10 331 7
10 332 7
10 340 5
10 342 7
10 344 2
10 345 1
10 347 9
10 348 5
11 12 8
11 14 6
11 15 8
11 19 5
11 24 4
11 28 4
11 29 3
11 33 4
11 36 1
11 37 3
11 40 9
11 41 2
11 43 7
11 44 9
11 50 6
11 52 8
11 53 4
11 54 2
11 56 7
11 57 1
11 58 6
11 60 5
11 63 6
11 64 3
11 66 2
11 69 10
11 70 4
11 71 5
11 72 2
11 73 6
11 74 7
11 76 8
11 78 3
11 81 10
11 82 2
11 83 1
11 85 7
11 89 3
11 91 7
11 93 10
11 94 9
11 95 10
11 97 1
11 99 1
11 105 4
11 107 6
11 108 2
11 111 1
11 112 10
11 114 10
11 120 10
11 122 6
11 123 6
11 128 5
11 129 2
11 130 1
11 131 5
11 132 2
11 133 10
11 134 2
11 135 3
11 137 10
11 138 9
11 139 4
11 140 7
11 142 4
11 147 1
11 149 8
11 151 2
11 155 10
11 158 6
11 160 10
11 161 1
11 164 2
11 165 1
11 166 9
11 168 1
11 169 9
11 170 8
11 172 10
11 173 8
11 176 4
11 177 1
11 178 3
11 179 1
11 181 6
11 182 10
11 184 5
11 186 2
11 188 5
11 189 6
11 190 7
11 194 5
11 197 10
11 198 6
11 199 3
11 202 7
11 207 5
11 209 8
11 211 5
11 212 1
11 214 1
11 215 5
11 216 4
11 217 8
11 220 7
11 221 9
11 222 2
11 223 8
11 225 1
11 228 5
11 229 10
11 230 2
11 237 10
11 238 2
11 240 2
11 243 8
11 248 3
11 249 2
11 250 4
11 251 10
11 253 4
11 255 8
11 256 3
11 260 8
11 261 10
11 264 8
11 265 5
11 266 5
11 268 3
11 270 8
11 271 5
11 272 8
11 275 7
11 277 6
11 278 5
11 280 2
11 281 7
11 282 6
11 288 6
11 290 4
11 291 9
11 292 9
11 293 2
11 297 7
11 299 8
11 300 9
11 301 10
11 303 9
11 304 2
11 305 3
11 306 4
11 307 8
11 308 4
11 317 5
11 318 1
11 321 7
11 322 10
11 325 1
11 326 1
11 327 7
11 328 8
11 329 5
11 330 3
11 333 6
11 334 1
11 338 8
11 339 9
11 340 7
11 343 2
11 345 8
11 347 8
12 13 2
12 14 7
12 15 4
12 16 3
12 17 6
12 30 1
12 31 8
12 33 9
12 34 3
12 35 4
12 39 6
12 40 5
12 43 9
12 45 1
12 46 3
12 49 10
12 51 5
12 52 5
12 54 10
12 58 6
12 59 10
12 62 1
12 63 6
12 64 5
12 66 2
12 67 10
12 74 7
12 75 1
12 77 9
12 81 5
12 84 2
12 85 8
12 87 9
12 89 2
12 92 7
12 94 8
12 97 3
12 99 1
12 100 2
12 102 8
12 104 10
12 106 5
12 107 6
12 109 2
12 110 5
12 111 6
12 113 1
12 115 10
12 116 5
12 117 3
12 119 2
12 120 10
12 121 10
12 122 4
12 123 7
12 124 1
12 125 9
12 127 3
12 129 8
12 130 8
12 136 9
12 139 1
12 141 7
12 143 6
12 145 7
12 146 10
12 147 2
12 150 2
12 151 6
12 152 10
12 155 1
12 158 8
12 160 4
12 162 5
12 165 6
12 166 5
12 168 10
12 169 8
12 171 9
12 175 4
12 176 3
12 177 2
12 178 6
12 179 1
12 180 6
12 182 5
12 183 1
12 185 10
12 188 5
12 189 2
12 190 8
12 195 6
12 196 2
12 197 6
12 198 3
12 201 7
12 202 6
12 204 9
12 205 4
12 206 3
12 209 6
12 210 7
12 211 1
12 213 1
12 215 3
12 218 3
12 219 6
12 222 4
12 223 8
12 226 7
12 233 8
12 234 8
12 237 5
12 238 2
12 239 3
12 240 8
12 241 9
12 244 9
12 245 10
12 246 9
12 249 9
12 250 2
12 251 2
12 252 1
12 253 2
12 254 5
12 255 1
12 256 9
12 258 10
12 259 4
12 261 4
12 262 5
12 263 5
12 264 6
12 265 1
12 270 2
12 273 4
12 275 9
12 276 2
12 279 4
12 281 10
12 282 4
12 283 8
12 285 1
12 286 1
12 287 1
12 290 3
12 291 6
12 292 3
12 293 8
12 294 9
12 297 5
12 299 9
12 302 6
12 304 5
12 305 1
12 306 5
12 310 6
12 312 5
12 314 9
12 316 2
12 317 10
12 321 8
12 323 6
12 324 6
12 326 4
12 329 3
12 331 8
12 334 2
12 335 4
12 337 2
12 338 8
12 339 6
12 340 10
12 342 2
12 343 9
12 345 5
12 347 5
12 348 3
12 349 9
13 14 10
13 19 1
13 23 8
13 24 9
13 29 8
13 30 8
13 32 1
13 33 8
13 35 8
13 36 5
13 37 5
13 39 2
13 40 3
13 41 3
13 43 10
13 47 9
13 48 3
13 49 6
13 50 10
13 51 5
13 52 4
13 54 6
13 55 5
13 56 6
13 59 6
13 63 4
13 65 3
13 68 1
13 70 10
13 72 8
13 74 4
13 76 5
13 77 1
13 78 4
13 84 1
13 85 10
13 87 1
13 89 3
13 90 7
13 92 6
13 94 5
13 97 1
13 98 8
13 101 3
13 102 9
13 103 10
13 104 4
13 107 8
13 110 6
13 112 9
13 114 1
13 116 5
13 117 5
13 119 1
13 120 9
13 123 9
13 124 5
13 125 2
13 126 4
13 127 3
13 129 10
13 130 8
13 131 3
13 133 6
13 134 1
13 136 3
13 140 10
13 143 8
13 145 7
13 146 6
13 152 10
13 153 2
13 154 9
13 156 1
13 159 9
13 163 4
13 164 1
13 165 4
13 166 4
13 167 7
13 169 5
13 171 4
13 172 10
13 177 3
13 183 4
13 186 7
13 187 4
13 189 2
13 191 10
13 194 1
13 197 6
13 199 6
13 200 7
13 201 3
13 203 6
13 205 4
13 206 9
13 208 1
13 209 5
13 212 2
13 213 8
13 214 9
13 215 5
13 216 8
13 218 10
13 219 4
13 220 4
13 223 5
13 224 10
13 226 9
13 228 2
13 231 10
13 232 9
13 234 4
13 236 7
13 238 6
13 239 8
13 240 6
13 242 3
13 243 8
13 247 9
13 248 6
13 249 10
13 251 8
13 252 10
13 255 8
13 256 2
13 261 3
13 263 3
