250 15577
3 126 4
3 127 6
3 128 9
3 132 8
3 133 1
3 136 2
3 138 6
3 139 4
3 140 4
3 141 6
3 142 10
3 146 10
3 147 6
3 148 5
3 151 3
3 152 6
3 154 9
3 155 2
3 156 2
3 157 1
3 161 10
3 164 8
3 168 3
3 170 5
3 172 7
3 175 1
3 185 2
3 186 7
3 189 1
3 190 10
3 192 9
3 193 10
3 199 1
3 201 2
3 204 2
3 205 1
3 207 10
3 214 2
3 216 8
3 218 9
3 224 1
3 225 2
3 226 7
3 230 1
3 231 5
3 234 4
3 235 9
3 236 9
3 238 7
3 239 3
3 240 9
3 242 6
3 243 8
3 247 2
3 249 7
4 5 8
4 6 6
4 7 7
4 8 8
4 10 5
4 11 8
4 12 8
4 15 2
4 19 9
4 20 2
4 21 4
4 22 8
4 24 6
4 28 5
4 30 4
4 31 4
4 33 2
4 35 2
4 36 8
4 38 1
4 39 2
4 41 6
4 43 1
4 44 7
4 45 1
4 46 8
4 48 9
4 49 2
4 51 5
4 52 4
4 53 8
4 54 6
4 58 8
4 61 3
4 64 2
4 68 3
4 70 10
4 71 5
4 72 8
4 74 10
4 76 5
4 77 9
4 79 4
4 80 4
4 83 10
4 86 2
4 88 6
4 94 5
4 95 7
4 96 5
4 97 5
4 98 2
4 99 3
4 100 9
4 101 2
4 103 4
4 104 8
4 106 3
4 108 6
4 109 5
4 115 3
4 116 7
4 117 8
4 124 5
4 126 9
4 128 4
4 129 10
4 131 10
4 140 10
4 143 3
4 144 9
4 146 6
4 147 3
4 148 6
4 151 5
4 152 10
4 154 5
4 156 10
4 157 3
4 158 9
4 159 8
4 163 4
4 164 6
4 165 3
4 168 7
4 170 3
4 171 8
4 172 10
4 174 4
4 175 5
4 176 6
4 178 10
4 180 6
4 181 5
4 183 6
4 184 8
4 185 4
4 186 2
4 187 2
4 188 7
4 189 10
4 191 10
4 192 1
4 197 5
4 199 10
4 200 5
4 206 1
4 207 2
4 208 4
4 209 8
4 214 7
4 216 1
4 219 3
4 220 6
4 221 9
4 222 1
4 223 2
4 225 6
4 228 6
4 232 3
4 233 3
4 234 4
4 238 7
4 240 7
4 243 3
5 6 3
5 7 8
5 8 9
5 9 8
5 10 3
5 11 3
5 13 4
5 14 7
5 15 9
5 17 5
5 22 7
5 26 7
5 29 5
5 30 1
5 31 7
5 32 5
5 33 10
5 35 4
5 38 1
5 39 9
5 40 10
5 41 8
5 43 1
5 44 2
5 45 9
5 46 6
5 47 2
5 51 4
5 52 7
5 54 1
5 59 3
5 61 5
5 62 10
5 65 7
5 68 5
5 69 7
5 78 3
5 79 10
5 80 2
5 81 10
5 82 2
5 84 1
5 85 6
5 86 7
5 87 3
5 89 2
5 93 10
5 94 6
5 96 2
5 97 6
5 98 5
5 102 8
5 103 6
5 104 6
5 106 8
5 107 9
5 108 9
5 110 9
5 112 8
5 114 8
5 116 7
5 119 4
5 120 5
5 121 6
5 126 6
5 127 5
5 131 3
5 134 7
5 136 4
5 138 6
5 139 7
5 141 10
5 142 2
5 143 10
5 144 7
5 145 2
5 147 6
5 149 8
5 150 3
5 155 10
5 156 4
5 159 5
5 161 3
5 162 6
5 163 8
5 164 2
5 169 10
5 170 2
5 171 8
5 172 7
5 173 9
5 175 2
5 176 6
5 179 6
5 181 7
5 182 2
5 183 3
5 185 3
5 186 5
5 188 8
5 190 7
5 195 2
5 196 6
5 199 1
5 200 2
5 202 6
5 207 2
5 208 4
5 211 2
5 213 10
5 217 9
5 219 4
5 220 8
5 221 5
5 222 2
5 223 1
5 228 6
5 230 6
5 231 8
5 234 10
5 235 6
5 236 6
5 240 3
5 242 8
5 243 4
5 248 6
6 9 4
6 10 8
6 12 4
6 14 8
6 16 7
6 17 9
6 19 7
6 21 4
6 24 1
6 26 5
6 30 2
6 33 9
6 34 1
6 36 7
6 37 4
6 42 7
6 46 7
6 48 8
6 49 2
6 51 3
6 52 5
6 54 1
6 55 10
6 56 10
6 58 10
6 60 5
6 61 10
6 63 7
6 65 10
6 66 9
6 69 7
6 70 10
6 71 9
6 80 2
6 81 6
6 82 8
6 84 10
6 86 9
6 90 5
6 91 2
6 97 5
6 100 10
6 102 3
6 106 3
6 108 6
6 110 9
6 111 8
6 112 8
6 113 5
6 114 4
6 116 5
6 120 4
6 123 8
6 124 10
6 127 1
6 129 10
6 136 10
6 137 7
6 142 5
6 144 9
6 146 8
6 148 4
6 151 6
6 152 3
6 153 7
6 154 7
6 155 6
6 156 5
6 158 3
6 163 10
6 164 9
6 166 3
6 167 7
6 168 8
6 169 4
6 170 5
6 171 2
6 172 9
6 174 7
6 176 10
6 177 10
6 179 1
6 181 10
6 183 7
6 184 7
6 185 7
6 189 6
6 190 9
6 191 8
6 192 6
6 195 10
6 198 7
6 202 5
6 203 4
6 205 10
6 207 8
6 210 1
6 213 7
6 215 8
6 217 5
6 220 2
6 223 9
6 224 7
6 225 4
6 226 5
6 227 8
6 230 4
6 232 3
6 235 7
6 236 10
6 240 8
6 242 3
6 249 7
7 8 3
7 15 8
7 19 9
7 21 2
7 23 1
7 24 8
7 25 10
7 26 10
7 28 2
7 33 5
7 34 1
7 35 7
7 36 6
7 39 4
7 40 4
7 42 9
7 43 1
7 49 7
7 50 3
7 52 5
7 54 3
7 55 10
7 56 4
7 58 6
7 59 5
7 62 1
7 63 2
7 65 8
7 70 3
7 71 9
7 73 9
7 74 1
7 75 9
7 76 1
7 77 6
7 81 1
7 84 2
7 88 2
7 89 4
7 91 7
7 93 3
7 96 7
7 99 9
7 100 6
7 102 7
7 105 8
7 111 7
7 113 10
7 116 2
7 117 1
7 122 5
7 124 7
7 126 1
7 129 2
7 132 4
7 133 4
7 134 10
7 135 5
7 136 1
7 137 1
7 138 4
7 143 6
7 148 5
7 150 6
7 151 4
7 152 7
7 153 4
7 154 4
7 155 6
7 158 3
7 160 1
7 163 6
7 164 6
7 165 1
7 166 3
7 170 9
7 171 4
7 173 2
7 175 5
7 176 1
7 177 2
7 180 10
7 182 3
7 185 7
7 186 1
7 189 10
7 190 4
7 192 10
7 194 1
7 198 3
7 199 5
7 201 5
7 202 8
7 204 9
7 207 5
7 209 8
7 210 2
7 211 6
7 214 6
7 218 8
7 219 3
7 220 1
7 223 2
7 225 8
7 226 8
7 231 4
7 233 6
7 236 7
7 241 2
7 242 6
7 246 5
7 247 6
7 248 10
7 249 8
8 13 1
8 14 8
8 15 8
8 18 4
8 20 8
8 23 4
8 24 2
8 25 3
8 26 1
8 29 8
8 31 10
8 32 3
8 33 6
8 35 9
8 37 3
8 40 10
8 43 10
8 44 9
8 45 10
8 47 4
8 48 6
8 49 2
8 54 7
8 55 10
8 60 1
8 61 9
8 62 4
8 63 8
8 65 6
8 67 8
8 74 6
8 75 1
8 76 5
8 80 1
8 82 3
8 83 10
8 87 8
8 91 8
8 93 6
8 95 3
8 98 6
8 100 9
8 101 1
8 103 6
8 107 3
8 109 8
8 110 1
8 112 3
8 113 10
8 115 9
8 118 10
8 119 8
8 121 2
8 122 4
8 123 5
8 126 4
8 127 6
8 128 7
8 129 5
8 131 10
8 134 6
8 138 6
8 139 3
8 141 5
8 143 10
8 147 8
8 148 10
8 153 8
8 155 4
8 157 10
8 159 5
8 163 10
8 164 5
8 165 2
8 167 1
8 169 2
8 171 5
8 176 4
8 177 5
8 178 6
8 179 9
8 182 6
8 183 6
8 184 10
8 185 4
8 188 4
8 194 9
8 195 7
8 197 5
8 198 1
8 199 3
8 200 5
8 201 10
8 205 3
8 207 3
8 208 1
8 211 10
8 212 3
8 213 7
8 217 1
8 219 3
8 224 3
8 225 3
8 226 9
8 227 10
8 229 10
8 231 1
8 233 4
8 238 3
8 239 6
8 241 9
8 244 5
8 246 8
8 247 9
8 249 1
9 10 4
9 12 4
9 15 4
9 19 9
9 20 10
9 24 4
9 25 7
9 26 8
9 27 8
9 28 6
9 29 4
9 30 5
9 31 6
9 32 6
9 34 7
9 35 1
9 36 9
9 37 1
9 39 9
9 40 2
9 41 10
9 42 7
9 43 8
9 48 5
9 49 3
9 50 8
9 51 9
9 52 7
9 53 8
9 54 9
9 55 1
9 56 3
9 57 6
9 58 1
9 59 2
9 62 8
9 63 9
9 64 8
9 66 6
9 69 6
9 70 2
9 74 5
9 75 5
9 77 4
9 78 3
9 81 6
9 83 2
9 85 1
9 86 1
9 88 5
9 89 6
9 96 3
9 98 6
9 99 10
9 103 9
9 104 9
9 106 6
9 110 6
9 112 4
9 113 1
9 119 4
9 123 1
9 126 5
9 128 8
9 131 7
9 134 9
9 135 7
9 136 6
9 141 9
9 142 4
9 146 5
9 147 5
9 148 3
9 149 3
9 151 10
9 153 9
9 154 1
9 155 2
9 156 6
9 157 5
9 158 1
9 159 1
9 161 8
9 162 10
9 164 8
9 168 9
9 170 3
9 171 8
9 172 9
9 175 4
9 176 1
9 177 3
9 179 8
9 180 5
9 182 2
9 184 5
9 186 7
9 189 10
9 190 5
9 192 2
9 193 9
9 194 4
9 195 2
9 202 6
9 207 7
9 209 1
9 210 1
9 211 4
9 212 2
9 213 5
9 216 8
9 217 2
9 218 7
9 219 8
9 225 5
9 226 7
9 227 3
9 228 5
9 229 7
9 230 6
9 231 7
9 232 6
9 236 10
9 238 5
9 240 4
9 241 10
9 242 2
9 244 1
9 245 2
9 247 5
9 248 8
10 13 9
10 14 3
10 17 6
10 19 8
10 23 4
10 26 3
10 28 5
10 29 9
10 31 2
10 34 2
10 37 10
10 40 10
10 41 3
10 42 3
10 43 3
10 44 4
10 45 3
10 46 4
10 48 10
10 50 2
10 51 5
10 55 1
10 61 1
10 63 6
10 68 3
10 70 10
10 71 8
10 72 1
10 75 8
10 77 2
10 79 1
10 81 4
10 82 10
10 86 3
10 88 9
10 89 7
10 91 4
10 92 3
10 93 5
10 94 2
10 96 6
10 99 9
10 100 10
10 102 1
10 103 4
10 105 10
10 106 7
10 108 4
10 109 9
10 111 7
10 113 6
10 115 6
10 117 9
10 119 2
10 120 1
10 122 8
10 123 7
10 124 7
10 126 9
10 129 4
10 130 3
10 131 8
10 132 6
10 134 6
10 138 6
10 139 9
10 140 5
10 141 8
10 143 9
10 144 8
10 146 9
10 149 4
10 151 4
10 153 6
10 155 5
10 158 8
10 159 8
10 162 4
10 163 7
10 166 4
10 168 5
10 169 5
10 170 7
10 171 3
10 179 3
10 183 2
10 184 7
10 187 1
10 188 9
10 189 2
10 195 3
10 198 8
10 203 2
10 204 10
10 205 2
10 206 9
10 207 2
10 212 3
10 214 8
10 217 2
10 218 8
10 220 8
10 223 2
10 227 10
10 231 6
10 232 6
10 233 9
10 234 9
10 236 5
10 239 4
10 242 3
10 247 4
10 248 10
11 12 2
11 15 2
11 17 3
11 18 8
11 21 3
11 22 5
11 23 6
11 24 6
11 26 3
11 27 2
11 28 4
11 31 1
11 33 8
11 35 2
11 36 10
11 37 9
11 38 2
11 44 9
11 45 2
11 46 7
11 48 8
11 49 2
11 50 4
11 53 9
11 57 3
11 58 6
11 59 6
11 61 1
11 63 6
11 64 2
11 66 2
11 68 6
11 70 4
11 72 8
11 75 7
11 76 5
11 77 7
11 78 9
11 79 7
11 83 1
11 87 7
11 89 9
11 90 10
11 91 7
11 94 9
11 99 4
11 101 7
11 102 9
11 103 4
11 105 4
11 107 9
11 109 5
11 110 7
11 111 2
11 115 1
11 116 3
11 117 1
11 118 4
11 121 2
11 122 10
11 123 6
11 124 2
11 127 4
11 128 7
11 129 4
11 130 8
11 131 1
11 135 1
11 137 2
11 138 9
11 139 2
11 140 8
11 143 2
11 145 10
11 146 8
11 147 2
11 149 8
11 150 7
11 152 5
11 153 9
11 156 4
11 158 7
11 162 7
11 164 2
11 165 7
11 167 8
11 168 1
11 171 6
11 172 9
11 173 3
11 174 9
11 177 1
11 178 9
11 180 9
11 181 4
11 182 8
11 183 7
11 185 4
11 187 8
11 188 3
11 189 1
11 191 10
11 192 4
11 193 8
11 194 5
11 202 7
11 204 3
11 207 1
11 208 8
11 209 4
11 210 1
11 213 2
11 219 2
11 221 4
11 224 2
11 226 8
11 229 10
11 232 3
11 237 10
11 242 9
11 245 2
11 246 2
11 247 5
11 248 6
11 249 3
12 13 7
12 15 9
12 17 10
12 18 4
12 22 8
12 23 7
12 30 2
12 32 7
12 33 9
12 34 1
12 35 10
12 36 4
12 41 5
12 46 8
12 48 1
12 49 3
12 51 5
12 55 6
12 58 10
12 62 1
12 65 3
12 67 7
12 69 6
12 71 3
12 75 3
12 76 1
12 77 8
12 78 10
12 79 3
12 80 7
12 81 8
12 82 8
12 86 8
12 87 4
12 89 5
12 90 1
12 94 2
12 95 3
12 97 10
12 98 5
12 100 10
12 101 6
12 102 4
12 106 6
12 109 7
12 110 10
12 112 6
12 114 7
12 115 10
12 116 5
12 117 1
12 121 6
12 122 4
12 123 1
12 124 1
12 127 3
12 128 10
12 129 3
12 130 8
12 133 2
12 134 9
12 135 6
12 136 1
12 137 1
12 139 3
12 140 10
12 141 5
12 143 9
12 145 9
12 147 3
12 148 3
12 149 2
12 150 4
12 151 6
12 152 5
12 153 5
12 156 7
12 157 10
12 164 8
12 167 4
12 169 10
12 170 6
12 178 1
12 180 6
12 184 4
12 185 1
12 187 8
12 191 9
12 194 6
12 195 2
12 196 4
12 197 1
12 198 9
12 199 4
12 204 4
12 205 5
12 206 9
12 212 8
12 213 6
12 215 3
12 216 5
12 217 5
12 218 10
12 220 7
12 221 10
12 222 10
12 225 6
12 227 8
12 228 3
12 232 1
12 234 1
12 235 3
12 236 3
12 238 3
12 240 1
12 242 8
12 244 7
12 245 3
12 247 1
12 248 5
13 19 4
13 20 2
13 22 4
13 25 7
13 26 10
13 29 6
13 30 3
13 33 2
13 37 4
13 38 9
13 39 1
13 41 6
13 44 10
13 45 1
13 49 8
13 50 1
13 51 8
13 57 9
13 58 4
13 59 7
13 62 5
13 66 2
13 67 3
13 69 1
13 72 6
13 73 3
13 74 1
13 75 5
13 76 1
13 79 2
13 80 3
13 84 8
13 87 6
13 88 4
13 89 8
13 93 5
13 96 2
13 97 2
13 108 9
13 109 9
13 110 4
13 111 5
13 114 1
13 116 6
13 125 3
13 126 1
13 127 7
13 128 7
13 131 10
13 133 5
13 134 9
13 135 3
13 137 7
13 139 2
13 140 3
13 141 9
13 143 1
13 147 4
13 151 2
13 152 4
13 153 7
13 155 7
13 156 9
13 157 1
13 160 7
13 161 9
13 164 10
13 166 2
13 168 1
13 169 1
13 171 8
13 173 6
13 175 10
13 178 2
13 180 4
13 181 4
13 182 5
13 183 1
13 184 1
13 185 3
13 187 10
13 190 6
13 192 7
13 193 8
13 194 10
13 196 8
13 198 3
13 199 4
13 202 2
13 205 3
13 207 6
13 208 4
13 211 5
13 212 2
13 214 1
13 217 10
13 218 8
13 220 8
13 222 2
13 224 4
13 228 5
13 230 2
13 231 3
13 233 4
13 234 3
13 237 5
13 240 9
13 242 1
13 244 7
13 246 5
13 247 1
13 248 3
13 249 5
14 15 7
14 16 2
14 18 1
14 20 7
14 21 5
14 22 1
14 23 10
14 25 10
14 26 1
14 31 2
14 32 5
14 35 6
14 36 7
14 37 8
14 39 8
14 40 5
14 41 3
14 42 8
14 43 6
14 44 7
14 46 5
14 48 6
14 50 7
14 53 7
14 54 7
14 55 4
14 58 4
14 60 8
14 61 9
14 63 10
14 64 8
14 69 7
14 71 8
14 73 8
14 74 9
14 78 7
14 79 10
14 80 8
14 81 9
14 85 4
14 87 7
14 88 7
14 89 5
14 90 9
14 91 2
14 99 10
14 102 1
14 104 3
14 105 1
14 107 1
14 111 10
14 113 4
14 117 4
14 118 6
14 119 2
14 121 8
14 122 6
14 124 8
14 125 9
14 126 7
14 128 7
14 130 8
14 131 7
14 132 1
14 134 7
14 135 1
14 137 4
14 138 3
14 141 6
14 143 10
14 146 9
14 147 3
14 148 1
14 149 8
14 152 8
14 155 10
14 157 6
14 158 10
14 161 3
14 164 8
14 165 8
14 166 4
14 169 5
14 171 10
14 173 8
14 174 1
14 177 10
14 178 3
14 183 2
14 186 4
14 187 5
14 189 7
14 192 4
14 195 6
14 198 8
14 199 2
14 203 3
14 207 9
14 210 9
14 211 4
14 212 3
14 215 6
14 221 2
14 223 9
14 224 7
14 231 1
14 232 3
14 233 8
14 234 6
14 237 5
14 240 9
14 244 8
14 245 7
14 247 8
14 249 8
15 16 4
15 17 4
15 20 6
15 22 2
15 24 8
15 30 9
15 33 2
15 36 10
15 39 6
15 41 10
15 42 4
15 55 7
15 56 6
15 58 4
15 59 3
15 61 8
15 62 5
15 64 8
15 66 10
15 67 9
15 69 9
15 70 1
15 71 9
15 72 4
15 76 7
15 78 6
15 80 9
15 81 1
15 82 1
15 83 5
15 85 9
15 87 6
15 88 3
15 89 10
15 90 8
15 91 7
15 92 1
15 98 1
15 100 10
15 106 3
15 109 4
15 111 5
15 114 9
15 116 10
15 117 7
15 119 1
15 122 10
15 125 1
15 126 7
15 130 10
15 131 7
15 139 6
15 140 7
15 141 1
15 142 9
15 143 5
15 147 3
15 148 2
15 149 2
15 151 8
15 152 7
15 160 1
15 162 4
15 164 8
15 165 4
15 167 4
15 168 2
15 170 1
15 172 8
15 173 9
15 177 3
15 182 6
15 186 2
15 187 8
15 191 8
15 194 3
15 195 5
15 198 5
15 199 4
15 201 10
15 202 3
15 208 2
15 210 2
15 211 5
15 212 3
15 214 4
15 215 5
15 216 10
15 218 2
15 221 6
15 222 5
15 224 1
15 227 3
15 228 6
15 229 5
15 230 8
15 231 10
15 232 5
15 234 7
15 236 5
15 239 7
15 240 1
15 241 9
15 243 7
15 247 1
15 249 7
16 18 2
16 19 2
16 20 2
16 22 8
16 24 2
16 30 5
16 32 2
16 33 2
16 36 2
16 37 4
16 39 4
16 45 4
16 47 7
16 48 4
16 53 7
16 54 7
16 55 4
16 56 1
16 57 3
16 58 10
16 59 6
16 60 9
16 62 3
16 63 6
16 64 5
16 65 8
16 67 6
16 72 9
16 74 6
16 76 3
16 80 9
16 83 4
16 85 5
16 86 3
16 89 8
16 90 8
16 91 8
16 93 3
16 94 8
16 95 8
16 97 6
16 98 7
16 101 8
16 102 9
16 103 2
16 104 6
16 106 9
16 107 8
16 109 5
16 111 9
16 113 6
16 114 8
16 115 3
16 119 7
16 122 3
16 123 2
16 124 2
16 127 5
16 132 9
16 134 6
16 136 4
16 137 5
16 139 5
16 140 7
16 141 7
16 142 4
16 145 9
16 146 5
16 147 8
16 148 7
16 150 6
16 153 5
16 154 10
16 155 9
16 162 10
16 163 2
16 165 10
16 168 9
16 173 9
16 174 5
16 175 10
16 176 9
16 178 8
16 180 10
16 181 5
16 185 3
16 186 6
16 189 5
16 190 6
16 191 10
16 193 1
16 195 10
16 196 5
16 197 1
16 200 3
16 202 7
16 203 4
16 205 1
16 206 6
16 207 5
16 213 5
16 215 6
16 216 10
16 217 2
16 218 2
16 222 2
16 224 7
16 225 1
16 226 9
16 228 7
16 229 10
16 230 2
16 231 7
16 232 5
16 233 3
16 242 4
16 243 4
16 246 2
16 247 1
17 18 1
17 19 10
17 20 4
17 21 5
17 22 1
17 23 1
17 26 4
17 27 3
17 31 9
17 32 8
17 33 1
17 36 6
17 38 7
17 40 2
17 43 10
17 44 1
17 45 6
17 46 1
17 47 9
17 60 8
17 61 7
17 63 6
17 64 6
17 65 3
17 69 7
17 70 1
17 73 8
17 75 10
17 76 3
17 79 1
17 81 6
17 82 6
17 84 8
17 88 2
17 89 3
17 92 4
17 93 5
17 94 8
17 96 1
17 97 8
17 104 9
17 105 10
17 107 2
17 111 4
17 114 2
17 115 3
17 117 7
17 119 5
17 122 5
17 124 2
17 127 6
17 129 8
17 130 9
17 132 10
17 134 7
17 136 2
17 137 4
17 139 8
17 140 7
17 141 5
17 143 5
17 145 4
17 146 6
17 147 2
17 149 3
17 150 6
17 151 3
17 152 4
17 153 7
17 154 9
17 155 7
17 157 6
17 159 10
17 160 8
17 166 2
17 169 5
17 171 1
17 173 8
17 175 5
17 176 3
17 177 6
17 180 9
17 181 9
17 182 3
17 185 1
17 188 10
17 190 7
17 192 3
17 195 4
17 196 6
17 198 8
17 199 1
17 201 4
17 205 7
17 206 5
17 207 3
17 208 10
17 209 1
17 210 2
17 212 5
17 213 1
17 215 8
17 218 1
17 219 8
17 220 4
17 225 10
17 226 1
17 227 3
17 228 3
17 231 6
17 232 8
17 234 10
17 235 5
17 236 9
17 239 1
17 240 5
17 241 7
17 243 9
17 245 7
17 248 10
17 249 5
18 21 2
18 22 1
18 25 1
18 32 9
18 33 1
18 36 9
18 37 8
18 38 5
18 39 8
18 40 4
18 43 10
18 44 2
18 45 5
18 48 2
18 49 2
18 50 8
18 51 6
18 52 9
18 53 9
18 54 9
18 55 1
18 57 8
18 58 2
18 60 6
18 61 2
18 62 2
18 63 5
18 64 10
18 69 9
18 72 3
18 74 5
18 75 5
18 78 1
18 80 9
18 81 2
18 82 3
18 84 5
18 85 1
18 86 2
18 89 8
18 90 4
18 91 10
18 92 10
18 93 1
18 96 1
18 98 9
18 101 10
18 103 8
18 104 6
18 105 10
18 109 8
18 111 2
18 113 5
18 115 3
18 116 3
18 120 6
18 122 7
18 123 10
18 125 3
18 128 9
18 130 4
18 133 5
18 134 6
18 136 2
18 137 2
18 138 10
18 139 1
18 141 10
18 142 8
18 144 2
18 146 6
18 147 3
18 148 4
18 149 2
18 154 5
18 158 2
18 159 9
18 164 6
18 165 10
18 167 1
18 168 8
18 170 4
18 171 9
18 172 7
18 174 6
18 175 5
18 176 7
18 178 4
18 182 8
18 183 5
18 184 8
18 185 5
18 186 10
18 187 2
18 189 9
18 190 9
18 191 4
18 194 1
18 198 8
18 200 1
18 203 10
18 205 4
18 207 7
18 209 2
18 211 9
18 212 8
18 213 3
18 219 8
18 220 10
18 222 8
18 224 8
18 225 9
18 227 2
18 229 4
18 232 4
18 233 6
18 236 10
18 237 7
18 238 1
18 239 5
18 242 8
18 245 1
18 247 5
18 249 2
19 21 5
19 22 4
19 24 9
19 25 8
19 28 6
19 29 7
19 30 2
19 31 1
19 32 9
19 34 1
19 35 7
19 36 10
19 38 5
19 39 7
19 41 6
19 45 10
19 48 1
19 50 10
19 51 6
19 57 6
19 58 7
19 59 8
19 61 10
19 64 2
19 68 4
19 69 3
19 70 6
19 71 2
19 72 8
19 74 3
19 76 9
19 77 7
19 82 6
19 88 3
19 91 8
19 92 10
19 94 3
19 96 9
19 99 10
19 102 10
19 104 1
19 105 3
19 106 10
19 108 8
19 110 7
19 111 8
19 113 9
19 114 10
19 117 5
19 118 4
19 119 7
19 120 2
19 121 6
19 123 1
19 124 7
19 125 4
19 128 6
19 129 9
19 131 6
19 133 4
19 136 6
19 137 2
19 139 3
19 141 7
19 143 10
19 144 9
19 145 1
19 147 6
19 148 9
19 152 2
19 153 3
19 154 2
19 156 3
19 157 3
19 160 4
19 161 2
19 166 6
19 168 8
