450 896
13 26 2
13 40 10
13 116 8
13 128 3
14 123 2
14 134 3
14 149 8
14 280 1
14 394 4
15 46 3
15 47 2
15 73 6
15 118 3
15 127 9
15 131 10
15 142 2
15 188 1
15 216 2
15 235 3
15 237 2
15 258 6
15 281 9
15 329 6
15 331 4
15 376 4
15 383 2
15 385 2
15 432 10
15 436 10
15 446 8
16 21 5
16 33 3
16 43 4
16 49 8
16 68 10
16 96 5
16 113 3
16 146 8
16 148 8
16 151 9
16 167 5
16 202 8
16 219 9
16 246 8
16 317 4
16 325 7
16 384 10
16 391 1
16 428 8
17 38 5
17 46 1
17 52 9
17 147 1
17 346 8
18 51 6
18 54 3
18 111 6
18 161 8
18 167 5
19 24 8
19 153 4
19 172 10
19 236 3
19 264 2
20 165 7
20 168 3
20 392 7
21 25 6
21 34 1
21 75 8
21 436 8
22 42 8
22 76 1
22 151 3
22 152 3
22 157 5
22 158 9
22 174 10
22 345 2
24 27 6
24 35 9
24 72 10
24 134 1
25 35 9
25 135 6
25 190 3
25 193 1
25 221 1
25 255 4
25 280 10
25 335 8
25 379 3
25 448 6
26 29 2
26 64 4
26 65 6
26 84 10
26 91 3
26 109 5
26 128 1
26 171 9
26 260 2
26 291 6
26 295 8
27 44 10
27 56 10
27 90 6
27 92 7
27 106 9
27 119 2
27 164 3
27 168 3
27 288 5
27 290 2
27 294 4
27 334 4
27 374 8
27 378 4
28 180 5
28 342 10
29 31 2
29 224 4
29 245 3
29 281 9
29 437 5
30 98 6
30 199 1
31 39 9
31 55 6
31 56 1
31 181 5
31 242 8
31 250 4
31 282 10
31 443 3
32 81 9
32 82 5
32 155 5
33 48 4
33 59 9
33 97 8
33 127 6
33 188 2
33 232 6
33 313 2
34 58 8
34 204 7
34 310 8
35 71 3
35 89 3
35 163 7
35 171 6
35 311 8
35 333 1
35 415 1
37 41 9
37 53 9
37 81 5
37 108 1
37 130 9
37 259 10
37 430 5
39 70 10
39 203 1
39 222 6
39 248 3
39 292 7
40 361 3
40 396 8
41 93 2
41 144 9
41 183 6
41 213 6
41 303 2
42 223 8
43 48 10
43 80 5
43 214 7
43 229 3
43 283 2
43 309 10
43 340 5
43 348 10
44 136 8
44 331 2
44 332 1
45 63 3
45 69 2
45 399 7
47 217 1
47 243 6
47 266 2
48 131 3
48 340 10
49 52 2
49 54 3
49 76 2
49 95 5
49 115 6
49 125 6
49 138 3
49 153 7
49 186 10
49 196 1
49 266 10
49 277 10
49 334 10
49 335 8
49 338 2
49 364 4
49 376 1
49 390 7
49 392 2
49 402 6
49 403 3
49 407 10
49 423 3
50 66 7
50 72 8
50 88 6
50 145 9
50 252 4
50 395 2
50 401 6
52 63 5
52 162 5
52 421 8
53 124 7
53 301 2
54 119 8
54 166 4
54 441 3
55 185 10
55 208 8
55 256 4
56 138 5
56 169 8
56 263 2
56 287 4
57 70 10
57 85 5
57 94 7
57 146 8
58 227 1
58 302 2
59 96 7
59 445 9
60 351 10
60 355 10
60 423 9
61 66 9
61 120 7
61 132 4
61 189 4
61 238 6
61 308 6
61 333 3
62 87 3
62 113 5
62 114 4
62 136 9
62 193 9
62 214 1
62 310 10
62 323 6
63 366 2
63 419 1
64 79 10
64 172 5
64 307 7
65 132 8
65 152 4
65 209 8
65 222 5
65 261 8
65 270 3
65 326 5
65 371 5
65 408 2
66 73 1
66 74 6
66 184 5
66 349 8
66 435 9
66 439 8
67 107 8
67 219 4
68 160 2
68 243 9
68 262 7
69 77 5
69 89 1
69 100 10
69 101 4
69 142 7
69 162 5
69 170 1
69 181 5
69 187 1
69 244 5
69 279 3
69 343 9
70 129 8
71 183 1
71 254 3
72 100 7
72 191 6
72 265 9
72 307 1
72 396 1
72 424 5
74 83 5
74 173 4
74 220 10
75 112 10
75 126 9
75 137 8
75 177 3
75 363 7
77 145 4
77 211 4
77 286 10
77 402 4
78 164 2
78 179 8
78 187 8
78 190 1
78 294 8
78 375 6
79 90 4
79 92 5
79 247 2
80 205 3
80 360 3
82 104 10
82 126 2
82 160 2
82 165 10
82 194 4
82 239 2
82 360 9
84 123 9
85 122 4
85 226 3
85 277 5
85 356 5
85 409 7
86 241 5
86 327 6
86 375 7
87 94 3
87 109 1
87 158 9
87 354 5
88 274 5
89 185 3
91 229 10
91 237 9
92 103 3
92 163 8
92 210 6
93 207 3
93 220 9
93 296 10
93 433 5
94 111 9
94 197 2
94 273 3
96 173 1
96 202 2
96 424 8
99 225 2
99 399 1
100 251 7
100 420 1
101 141 2
101 283 10
102 258 6
103 279 4
103 361 1
104 139 6
107 216 1
107 314 2
107 389 4
109 270 5
110 393 5
111 309 4
111 366 10
111 405 9
112 120 4
112 419 9
112 425 7
113 249 3
113 254 8
113 352 9
113 365 2
114 322 8
116 343 6
119 228 9
119 272 8
125 400 6
126 144 9
126 285 7
126 339 3
126 387 9
126 409 9
126 440 4
127 385 10
128 299 6
128 346 8
129 291 8
130 150 1
130 418 7
131 170 4
132 250 9
132 301 7
132 315 8
134 299 4
135 159 6
137 150 4
137 156 8
137 365 3
139 169 2
139 176 4
139 257 4
139 337 2
140 147 1
140 275 8
140 328 1
140 417 4
140 435 7
141 201 6
141 315 10
141 323 1
141 363 4
142 302 8
143 178 9
143 182 8
143 300 10
143 426 8
144 386 9
144 387 4
145 198 6
145 308 2
146 159 7
146 429 2
147 155 5
147 442 10
148 269 3
148 379 2
149 252 5
150 244 10
150 274 8
150 350 9
150 412 3
151 438 4
152 407 10
153 431 7
154 246 5
154 319 8
155 261 8
156 184 5
156 433 1
157 269 7
158 176 8
158 395 10
158 410 9
158 418 5
158 444 9
160 212 4
160 230 5
160 278 9
160 342 2
161 358 1
162 260 7
163 421 7
165 305 2
165 383 9
166 271 1
169 336 10
170 233 9
171 179 9
172 178 5
172 209 1
172 413 6
173 276 6
173 305 3
173 330 4
173 362 3
173 422 1
174 338 3
175 239 8
176 208 4
176 264 3
176 372 1
177 186 3
177 257 2
178 200 9
179 368 7
181 224 8
182 197 2
183 394 5
186 432 7
188 247 10
188 443 7
188 446 2
190 218 4
190 353 9
190 411 8
191 195 5
191 370 8
193 213 2
196 317 3
196 380 7
198 284 2
199 236 10
201 211 2
201 228 1
201 263 6
201 272 4
201 319 7
203 223 1
203 235 9
203 282 7
203 329 5
205 206 6
205 230 6
205 297 8
206 215 1
206 285 3
206 412 4
206 437 2
209 215 2
209 221 4
209 268 7
209 332 8
209 369 3
210 311 8
214 313 6
216 320 8
216 348 7
217 240 6
217 339 7
219 287 4
219 290 2
219 414 7
221 226 10
222 259 1
223 374 5
224 377 6
226 242 4
227 444 2
228 295 8
232 386 4
234 337 7
235 292 10
238 256 2
239 289 7
239 293 9
239 388 5
240 312 6
240 354 3
242 341 5
245 404 7
246 447 6
249 381 4
249 426 9
250 324 9
251 322 10
251 393 8
252 373 2
253 449 6
261 262 9
263 273 5
265 276 3
266 398 6
268 300 4
270 428 3
270 430 7
273 293 1
273 413 1
274 368 3
277 320 6
277 381 7
278 306 2
279 312 5
281 321 2
282 296 6
283 415 5
286 397 8
290 330 5
290 351 9
291 367 7
293 388 2
295 442 6
296 316 1
296 359 7
296 438 2
299 411 10
303 427 6
307 429 9
310 321 1
312 355 7
320 328 5
328 439 6
332 404 6
333 371 8
333 420 10
334 344 3
335 345 1
340 369 10
341 410 2
344 350 1
348 359 7
355 362 10
355 403 7
358 364 2
361 416 8
364 434 7
370 400 9
372 427 9
377 378 4
383 414 9
422 448 10
