350 696
62 323 3
64 79 1
64 172 5
64 307 7
65 132 7
65 152 5
65 209 1
65 222 2
65 261 7
65 270 8
65 326 3
66 73 4
66 74 9
66 184 2
66 349 5
67 107 7
67 219 3
68 160 7
68 243 1
68 262 9
69 77 3
69 89 10
69 100 2
69 101 10
69 142 7
69 162 3
69 170 4
69 181 1
69 187 7
69 244 5
69 279 6
69 343 10
70 129 6
71 183 10
71 254 8
72 100 4
72 191 1
72 265 10
72 307 10
74 83 6
74 173 7
74 220 8
75 112 7
75 126 8
75 137 9
75 177 9
77 145 8
77 211 6
77 286 1
78 164 5
78 179 10
78 187 2
78 190 10
78 294 4
79 90 5
79 92 5
79 247 8
80 205 5
82 104 2
82 126 1
82 160 10
82 165 7
82 194 8
82 239 2
84 123 2
85 122 3
85 226 1
85 277 4
86 241 6
86 327 9
87 94 1
87 109 9
87 158 4
88 274 1
89 185 10
91 229 9
91 237 3
92 103 10
92 163 3
92 210 7
93 207 2
93 220 7
93 296 3
94 111 9
94 197 5
94 273 7
96 173 6
96 202 2
99 225 6
100 251 4
101 141 10
101 283 9
102 258 7
103 279 8
104 139 3
107 216 6
107 314 1
109 270 2
111 309 3
112 120 4
113 249 4
113 254 6
114 322 1
116 343 1
119 228 7
119 272 5
126 144 5
126 285 6
126 339 2
128 299 3
128 346 4
129 291 4
130 150 1
131 170 6
132 250 2
132 301 10
132 315 8
134 299 7
135 159 3
137 150 6
137 156 7
139 169 4
139 176 10
139 257 4
139 337 8
140 147 10
140 275 6
140 328 1
141 201 10
141 315 6
141 323 1
142 302 10
143 178 10
143 182 3
143 300 8
145 198 10
145 308 5
146 159 5
147 155 2
148 269 1
149 252 1
150 244 6
150 274 7
154 246 9
154 319 9
155 261 10
156 184 7
157 269 10
158 176 6
160 212 5
160 230 8
160 278 5
160 342 10
162 260 2
165 305 8
166 271 10
169 336 9
170 233 6
171 179 3
172 178 2
172 209 9
173 276 4
173 305 2
173 330 1
174 338 3
175 239 6
176 208 5
176 264 1
177 186 4
177 257 10
178 200 6
181 224 6
182 197 1
188 247 10
190 218 9
191 195 6
193 213 4
196 317 1
198 284 2
199 236 4
201 211 2
201 228 2
201 263 4
201 272 9
201 319 2
203 223 9
203 235 2
203 282 10
203 329 3
205 206 1
205 230 3
205 297 6
206 215 7
206 285 9
209 215 10
209 221 6
209 268 10
209 332 8
210 311 2
214 313 3
216 320 8
216 348 5
217 240 9
217 339 10
219 287 5
219 290 2
221 226 5
222 259 2
226 242 3
228 295 7
234 337 2
235 292 4
238 256 8
239 289 8
239 293 4
240 312 5
242 341 3
250 324 5
251 322 1
261 262 6
263 273 8
265 276 8
268 300 4
273 293 8
277 320 4
278 306 2
279 312 9
281 321 4
282 296 5
290 330 5
296 316 2
310 321 3
320 328 8
334 344 8
335 345 9
